coding_problem_id,llm_answer_id,candidate_word_count,ai_word_count,shared_tokens,candidate_seq,ai_generated_seq
source_code_028,3.5-turbo_00,109,257,27,"[105, 11, 1523, 106, 11, 1524, 104, 131, 9, 48, 18, 62, 1352, 13, 67, 618, 93, 1353, 2, 216, 47, 14, 9, 253, 256, 22, 9, 833, 350, 205, 2, 286, 211, 20, 785, 2, 317, 210, 1354, 13, 2, 304, 211, 107, 164, 1274, 873, 1216, 93, 920, 148, 51, 1355, 233, 18, 68, 92, 921, 13, 92, 633, 50, 615, 1525, 20, 697, 100, 17, 350, 1144, 1145, 256, 1146, 1147, 93, 1148, 874, 29, 2, 317, 210, 23, 863, 456, 14, 2, 286, 211, 28, 16, 34, 108, 95, 48, 69, 49, 1526, 32, 16, 32, 87, 12, 39, 502, 3, 72, 39, 716, 3]","[22, 618, 30, 1217, 22, 206, 30, 206, 922, 195, 277, 317, 210, 350, 256, 93, 442, 875, 13, 618, 93, 522, 1217, 182, 1900, 157, 1800, 93, 93, 522, 1096, 93, 93, 277, 49, 87, 14, 286, 211, 228, 49, 206, 1801, 127, 49, 228, 49, 922, 207, 5, 91, 618, 14, 216, 47, 14, 2, 253, 256, 23, 2, 286, 211, 27, 522, 91, 338, 112, 22, 283, 49, 10, 10, 20, 49, 10, 10, 765, 256, 350, 127, 49, 1901, 10, 820, 476, 1902, 766, 476, 1903, 228, 49, 1901, 10, 820, 476, 1902, 766, 476, 1903, 112, 47, 286, 211, 44, 27, 77, 923, 3, 988, 91, 618, 14, 216, 47, 14, 2, 253, 256, 23, 2, 211, 2087, 729, 228, 49, 127, 49, 729, 127, 49, 729, 228, 49, 922, 207, 5, 729, 27, 522, 91, 338, 112, 22, 283, 49, 10, 10, 20, 49, 10, 10, 765, 256, 350, 729, 127, 49, 1901, 10, 820, 476, 1902, 766, 476, 1903, 729, 228, 49, 1901, 10, 820, 476, 1902, 766, 476, 1903, 112, 47, 729, 211, 44, 729, 27, 77, 923, 3, 988, 277, 317, 210, 6, 112, 47, 729, 211, 3, 317, 210, 112, 47, 286, 211, 112, 47, 729, 211, 112, 47, 729, 211, 282, 57, 317, 210, 3, 4, 2, 317, 210, 23, 14, 2, 286, 211, 28, 2744, 765, 256, 317, 210, 1218, 594, 99, 132, 4, 96, 765, 132, 161, 292, 350, 1144, 1145, 256, 1146, 1147, 93, 1148, 874, 160, 277, 317, 210, 350, 256, 93]"
source_code_028,3.5-turbo_01,109,111,24,"[105, 11, 1523, 106, 11, 1524, 104, 131, 9, 48, 18, 62, 1352, 13, 67, 618, 93, 1353, 2, 216, 47, 14, 9, 253, 256, 22, 9, 833, 350, 205, 2, 286, 211, 20, 785, 2, 317, 210, 1354, 13, 2, 304, 211, 107, 164, 1274, 873, 1216, 93, 920, 148, 51, 1355, 233, 18, 68, 92, 921, 13, 92, 633, 50, 615, 1525, 20, 697, 100, 17, 350, 1144, 1145, 256, 1146, 1147, 93, 1148, 874, 29, 2, 317, 210, 23, 863, 456, 14, 2, 286, 211, 28, 16, 34, 108, 95, 48, 69, 49, 1526, 32, 16, 32, 87, 12, 39, 502, 3, 72, 39, 716, 3]","[22, 618, 30, 1217, 22, 206, 30, 206, 922, 195, 77, 317, 210, 350, 256, 93, 442, 522, 1217, 182, 1900, 157, 1800, 93, 93, 522, 1096, 93, 93, 91, 414, 338, 112, 256, 22, 350, 283, 49, 268, 2745, 27, 522, 91, 91, 923, 44, 27, 77, 923, 171, 47, 923, 3, 988, 304, 47, 923, 5, 988, 317, 210, 171, 47, 304, 47, 304, 47, 282, 4, 414, 2, 317, 210, 23, 256, 14, 2, 286, 211, 28, 317, 210, 2088, 1218, 594, 99, 132, 4, 414, 67, 96, 1441, 132, 161, 292, 350, 1144, 1145, 256, 1146, 1147, 93, 1148, 874, 160, 77, 317, 210, 350, 256, 93]"
source_code_028,4-turbo_00,109,277,35,"[105, 11, 1523, 106, 11, 1524, 104, 131, 9, 48, 18, 62, 1352, 13, 67, 618, 93, 1353, 2, 216, 47, 14, 9, 253, 256, 22, 9, 833, 350, 205, 2, 286, 211, 20, 785, 2, 317, 210, 1354, 13, 2, 304, 211, 107, 164, 1274, 873, 1216, 93, 920, 148, 51, 1355, 233, 18, 68, 92, 921, 13, 92, 633, 50, 615, 1525, 20, 697, 100, 17, 350, 1144, 1145, 256, 1146, 1147, 93, 1148, 874, 29, 2, 317, 210, 23, 863, 456, 14, 2, 286, 211, 28, 16, 34, 108, 95, 48, 69, 49, 1526, 32, 16, 32, 87, 12, 39, 502, 3, 72, 39, 716, 3]","[30, 618, 30, 206, 195, 77, 317, 210, 350, 256, 93, 88, 2357, 1527, 2358, 93, 38, 2746, 2747, 131, 9, 522, 20, 875, 13, 2, 618, 547, 522, 618, 1217, 182, 93, 88, 157, 1800, 442, 875, 13, 2, 833, 93, 522, 1096, 93, 93, 38, 277, 2, 49, 87, 14, 2, 286, 483, 207, 228, 49, 206, 206, 1801, 127, 49, 228, 49, 206, 922, 207, 16, 91, 14, 216, 47, 21, 2, 253, 256, 22, 2, 833, 350, 205, 2, 286, 483, 364, 211, 2748, 91, 414, 338, 112, 256, 22, 350, 283, 49, 10, 127, 49, 1528, 1529, 20, 49, 10, 228, 49, 1528, 1529, 2749, 183, 49, 2750, 858, 429, 1802, 2, 91, 259, 522, 91, 91, 762, 2, 216, 315, 22, 2, 91, 259, 112, 315, 44, 259, 77, 923, 6, 124, 112, 315, 16, 4, 2359, 51, 14, 2360, 2751, 2, 216, 315, 14, 2, 286, 483, 207, 112, 729, 211, 112, 315, 3, 988, 112, 286, 211, 112, 315, 5, 988, 277, 2, 317, 210, 853, 2, 483, 207, 6, 112, 729, 211, 28, 429, 148, 112, 286, 211, 28, 429, 4, 2359, 51, 14, 2360, 317, 210, 112, 286, 211, 112, 729, 211, 112, 729, 211, 282, 6, 112, 729, 211, 3, 57, 2752, 2753, 4, 414, 2, 317, 210, 23, 256, 14, 2, 286, 211, 28, 317, 210, 2088, 1218, 618, 924, 2754, 99, 132, 4, 414, 93, 96, 36, 132, 1218, 594, 99, 132, 4, 414, 67, 96, 1441, 36, 132, 1203, 522, 426, 161, 292, 2755, 13, 155, 23, 9, 2089, 764, 160, 77, 317, 210, 1144, 1145, 1146, 1147, 2357, 1527, 2358, 1148, 874]"
source_code_028,4-turbo_01,109,274,33,"[105, 11, 1523, 106, 11, 1524, 104, 131, 9, 48, 18, 62, 1352, 13, 67, 618, 93, 1353, 2, 216, 47, 14, 9, 253, 256, 22, 9, 833, 350, 205, 2, 286, 211, 20, 785, 2, 317, 210, 1354, 13, 2, 304, 211, 107, 164, 1274, 873, 1216, 93, 920, 148, 51, 1355, 233, 18, 68, 92, 921, 13, 92, 633, 50, 615, 1525, 20, 697, 100, 17, 350, 1144, 1145, 256, 1146, 1147, 93, 1148, 874, 29, 2, 317, 210, 23, 863, 456, 14, 2, 286, 211, 28, 16, 34, 108, 95, 48, 69, 49, 1526, 32, 16, 32, 87, 12, 39, 502, 3, 72, 39, 716, 3]","[30, 618, 22, 206, 30, 206, 922, 195, 77, 317, 210, 93, 350, 256, 1352, 13, 618, 1353, 216, 47, 21, 9, 256, 22, 9, 350, 205, 2, 286, 211, 20, 785, 317, 210, 1354, 13, 2, 304, 211, 1530, 522, 429, 442, 875, 13, 618, 1530, 522, 618, 1217, 1900, 1800, 1256, 1256, 93, 277, 49, 2756, 14, 2, 171, 20, 304, 207, 228, 49, 206, 1801, 127, 49, 228, 49, 922, 207, 5, 729, 211, 127, 49, 127, 49, 922, 207, 5, 91, 13, 394, 2, 216, 47, 22, 2, 286, 211, 91, 171, 414, 338, 112, 256, 22, 350, 283, 49, 10, 127, 49, 1528, 1529, 20, 49, 10, 228, 49, 1528, 1529, 27, 171, 1530, 522, 91, 91, 171, 112, 171, 44, 27, 171, 77, 923, 350, 3, 77, 988, 91, 13, 394, 2, 216, 47, 22, 2, 211, 2087, 2, 286, 211, 91, 304, 414, 338, 112, 256, 22, 350, 283, 49, 10, 729, 211, 127, 49, 1528, 1529, 20, 49, 10, 127, 49, 1528, 1529, 27, 304, 1530, 522, 91, 91, 304, 112, 304, 44, 27, 304, 77, 923, 350, 3, 77, 988, 277, 317, 210, 6, 1127, 315, 192, 53, 429, 6, 112, 171, 28, 53, 429, 20, 112, 304, 28, 53, 429, 20, 112, 304, 3, 317, 210, 112, 171, 112, 304, 112, 304, 282, 57, 317, 210, 429, 4, 414, 2, 317, 210, 23, 256, 14, 2, 286, 211, 28, 317, 210, 1218, 594, 99, 132, 4, 414, 67, 96, 1441, 36, 132, 1203, 6, 1530, 522, 28, 53, 429, 1530, 522, 426, 161, 1132, 160, 77, 317, 210, 1148, 874, 1144, 1145, 1146, 1147]"
source_code_028,4_00,109,170,20,"[105, 11, 1523, 106, 11, 1524, 104, 131, 9, 48, 18, 62, 1352, 13, 67, 618, 93, 1353, 2, 216, 47, 14, 9, 253, 256, 22, 9, 833, 350, 205, 2, 286, 211, 20, 785, 2, 317, 210, 1354, 13, 2, 304, 211, 107, 164, 1274, 873, 1216, 93, 920, 148, 51, 1355, 233, 18, 68, 92, 921, 13, 92, 633, 50, 615, 1525, 20, 697, 100, 17, 350, 1144, 1145, 256, 1146, 1147, 93, 1148, 874, 29, 2, 317, 210, 23, 863, 456, 14, 2, 286, 211, 28, 16, 34, 108, 95, 48, 69, 49, 1526, 32, 16, 32, 87, 12, 39, 502, 3, 72, 39, 716, 3]","[30, 206, 22, 618, 30, 1217, 195, 780, 317, 210, 182, 1900, 157, 1800, 93, 58, 350, 58, 256, 58, 442, 522, 1217, 182, 157, 522, 1096, 93, 93, 1218, 594, 99, 132, 160, 414, 667, 13, 875, 13, 2, 93, 132, 4, 429, 442, 171, 49, 206, 206, 1801, 364, 211, 1356, 171, 49, 206, 922, 207, 5, 483, 207, 1356, 171, 49, 206, 922, 207, 16, 91, 287, 414, 338, 112, 256, 22, 350, 283, 49, 10, 364, 211, 1356, 10, 91, 304, 414, 338, 112, 256, 22, 350, 283, 49, 10, 483, 207, 1356, 10, 20, 49, 10, 364, 211, 1356, 10, 287, 27, 522, 91, 91, 287, 77, 923, 322, 304, 27, 522, 91, 91, 304, 77, 923, 322, 287, 47, 287, 27, 988, 304, 47, 304, 27, 988, 317, 210, 282, 287, 47, 304, 47, 304, 47, 4, 414, 2, 317, 210, 23, 256, 14, 2, 286, 211, 28, 317, 210, 2088, 1218, 594, 99, 132, 160, 414, 667, 13, 730, 51, 132, 4, 429]"
source_code_028,4_01,109,175,21,"[105, 11, 1523, 106, 11, 1524, 104, 131, 9, 48, 18, 62, 1352, 13, 67, 618, 93, 1353, 2, 216, 47, 14, 9, 253, 256, 22, 9, 833, 350, 205, 2, 286, 211, 20, 785, 2, 317, 210, 1354, 13, 2, 304, 211, 107, 164, 1274, 873, 1216, 93, 920, 148, 51, 1355, 233, 18, 68, 92, 921, 13, 92, 633, 50, 615, 1525, 20, 697, 100, 17, 350, 1144, 1145, 256, 1146, 1147, 93, 1148, 874, 29, 2, 317, 210, 23, 863, 456, 14, 2, 286, 211, 28, 16, 34, 108, 95, 48, 69, 49, 1526, 32, 16, 32, 87, 12, 39, 502, 3, 72, 39, 716, 3]","[30, 618, 22, 206, 30, 206, 922, 195, 277, 317, 210, 140, 38, 350, 256, 522, 429, 442, 522, 618, 1217, 93, 140, 38, 1218, 594, 99, 132, 160, 414, 96, 193, 2090, 13, 2, 93, 132, 4, 268, 206, 1801, 304, 211, 268, 922, 207, 5, 483, 207, 1356, 268, 922, 207, 16, 442, 91, 14, 2, 112, 47, 205, 2, 286, 211, 27, 522, 91, 414, 338, 112, 256, 22, 350, 283, 49, 10, 304, 211, 10, 20, 49, 10, 268, 10, 112, 47, 286, 211, 44, 27, 77, 923, 350, 350, 3, 988, 91, 14, 2, 112, 47, 1216, 2, 304, 211, 27, 522, 91, 414, 338, 112, 256, 22, 350, 283, 49, 10, 483, 207, 1356, 10, 20, 49, 10, 304, 211, 10, 112, 47, 304, 211, 44, 27, 77, 923, 350, 350, 3, 988, 1218, 594, 99, 132, 160, 414, 96, 193, 1803, 51, 22, 2, 93, 132, 4, 277, 317, 210, 317, 210, 112, 47, 286, 211, 112, 47, 304, 211, 112, 47, 304, 211, 282, 4, 317, 210]"
source_code_029,3.5-turbo_00,1,218,0,[1531],"[209, 1532, 766, 209, 217, 41, 840, 79, 110, 217, 19, 2091, 8, 478, 40, 8, 478, 212, 110, 217, 19, 390, 6, 212, 500, 40, 500, 4, 390, 110, 217, 19, 307, 1533, 212, 19, 7, 3, 25, 3, 193, 7, 40, 595, 6, 212, 25, 40, 7, 25, 7, 6, 25, 212, 595, 390, 146, 1333, 7, 25, 25, 307, 25, 5, 57, 6, 7, 40, 595, 212, 25, 40, 7, 6, 25, 3, 25, 307, 25, 5, 57, 7, 4, 390, 379, 110, 217, 19, 1533, 8, 478, 212, 19, 124, 3, 110, 217, 19, 307, 212, 595, 3, 19, 7, 5, 193, 7, 212, 595, 6, 212, 7, 212, 124, 124, 307, 7, 124, 7, 57, 6, 124, 3, 124, 307, 124, 5, 57, 307, 7, 3, 7, 4, 307, 113, 2757, 840, 840, 478, 1904, 1905, 478, 1906, 1907, 110, 217, 19, 1357, 840, 2091, 1904, 1906, 1275, 17, 40, 2758, 212, 2759, 29, 14, 19, 7, 3, 7, 1357, 380, 7, 1275, 1357, 7, 6, 7, 1357, 380, 5, 1275, 1275, 101, 478, 1908, 2361, 478, 1909, 2362, 110, 217, 19, 1358, 840, 2091, 1908, 1909, 1275, 17, 40, 2760, 212, 2761, 29, 14, 19, 7, 3, 7, 1358, 380, 7, 1275, 1358, 7, 6, 7, 1358, 380, 5, 1275, 1275, 101]"
source_code_029,3.5-turbo_01,1,208,0,[1531],"[209, 1532, 766, 209, 1276, 546, 14, 15, 2363, 41, 250, 79, 1359, 19, 2092, 8, 478, 40, 8, 478, 212, 1359, 19, 466, 6, 212, 500, 4, 466, 1359, 19, 307, 2364, 212, 277, 115, 568, 1149, 31, 19, 7, 3, 25, 3, 193, 7, 40, 595, 6, 212, 25, 40, 7, 7, 25, 6, 25, 212, 595, 466, 118, 7, 25, 25, 307, 25, 5, 57, 6, 7, 40, 595, 212, 25, 40, 7, 6, 25, 3, 25, 307, 25, 5, 57, 7, 4, 466, 379, 1359, 19, 2364, 8, 478, 212, 1359, 19, 307, 212, 595, 19, 124, 3, 307, 2093, 3, 3, 19, 7, 5, 193, 7, 212, 595, 6, 212, 7, 212, 124, 124, 307, 2093, 7, 124, 7, 57, 6, 124, 3, 124, 307, 124, 5, 57, 307, 2093, 7, 3, 7, 4, 307, 19, 83, 250, 250, 155, 247, 5, 478, 1904, 1905, 478, 1906, 1907, 1359, 19, 1357, 250, 2092, 1904, 1906, 14, 19, 7, 3, 7, 1357, 2365, 7, 876, 245, 1357, 2366, 7, 876, 101, 155, 247, 16, 478, 1908, 2361, 478, 1909, 2362, 1359, 19, 1358, 250, 2092, 1908, 1909, 14, 19, 7, 3, 7, 1358, 2365, 7, 876, 245, 1358, 2366, 7, 876, 101, 4, 3]"
source_code_029,4-turbo_00,1,191,0,[1531],"[209, 1532, 766, 209, 1276, 15, 2367, 209, 217, 18, 13, 131, 2, 307, 115, 568, 1149, 31, 14, 840, 952, 110, 217, 19, 1533, 8, 478, 212, 19, 476, 212, 595, 110, 217, 19, 307, 476, 3, 19, 124, 3, 19, 7, 5, 780, 307, 31, 193, 7, 476, 6, 212, 7, 212, 124, 124, 307, 7, 124, 7, 57, 6, 124, 3, 124, 307, 124, 5, 57, 307, 7, 3, 7, 4, 307, 840, 2094, 952, 110, 217, 19, 2368, 8, 478, 40, 8, 478, 212, 19, 476, 212, 595, 19, 101, 40, 595, 110, 217, 19, 307, 1533, 212, 110, 217, 19, 259, 19, 7, 3, 63, 14, 40, 19, 25, 3, 63, 14, 212, 193, 7, 101, 6, 212, 25, 40, 7, 25, 7, 6, 25, 476, 259, 146, 1333, 7, 25, 25, 307, 25, 5, 57, 6, 7, 101, 212, 25, 40, 7, 6, 25, 3, 25, 307, 25, 5, 57, 7, 7, 5, 4, 259, 161, 292, 19, 83, 478, 40, 391, 1905, 478, 212, 391, 1907, 1277, 259, 2368, 40, 212, 14, 19, 63, 259, 110, 449, 63, 110, 449, 110, 713, 4, 3]"
source_code_029,4-turbo_01,1,246,0,[1531],"[209, 1532, 766, 209, 1276, 15, 2367, 209, 217, 18, 13, 131, 2, 115, 568, 1149, 307, 31, 113, 1533, 478, 212, 19, 476, 110, 217, 19, 307, 19, 24, 3, 24, 21, 2, 304, 115, 568, 1149, 19, 7, 5, 307, 3, 3, 307, 3, 28, 2254, 3, 270, 785, 307, 7, 14, 7, 5, 13, 476, 5, 193, 7, 476, 6, 212, 7, 212, 24, 24, 307, 7, 24, 7, 57, 212, 7, 212, 24, 6, 24, 3, 24, 307, 24, 5, 57, 6, 24, 3, 307, 7, 3, 7, 840, 952, 13, 241, 103, 466, 21, 2, 212, 23, 2, 40, 110, 217, 19, 840, 2094, 478, 40, 478, 212, 19, 476, 212, 595, 19, 101, 40, 595, 110, 217, 19, 307, 476, 259, 780, 2, 307, 31, 1533, 212, 476, 307, 19, 7, 3, 63, 14, 40, 19, 25, 3, 63, 14, 212, 193, 7, 101, 6, 212, 25, 40, 7, 25, 7, 6, 25, 476, 259, 146, 1333, 7, 25, 25, 307, 25, 5, 57, 6, 7, 101, 212, 25, 40, 7, 2041, 1351, 25, 666, 6, 25, 3, 25, 307, 25, 5, 57, 7, 7, 5, 4, 259, 209, 710, 83, 18, 13, 2762, 2763, 18, 19, 83, 478, 40, 391, 1905, 478, 212, 391, 1907, 1277, 27, 840, 2094, 40, 212, 110, 449, 14, 380, 391, 7, 3, 7, 27, 380, 7, 110, 449, 27, 7, 6, 7, 27, 380, 5, 110, 449, 110, 449, 110, 713, 4, 3]"
source_code_029,4_00,1,148,0,[1531],"[209, 1532, 766, 209, 217, 66, 1276, 478, 14, 15, 2363, 2764, 1276, 478, 15, 18, 13, 780, 2, 2369, 31, 21, 2, 840, 952, 110, 217, 19, 1910, 15, 212, 19, 476, 212, 595, 110, 217, 19, 1278, 476, 3, 19, 63, 3, 14, 19, 7, 5, 7, 476, 6, 212, 7, 212, 63, 1278, 7, 63, 5, 63, 7, 57, 6, 63, 3, 63, 1278, 63, 5, 57, 1278, 7, 3, 7, 4, 1278, 18, 2765, 840, 952, 110, 217, 19, 840, 15, 40, 15, 212, 110, 217, 19, 27, 110, 217, 19, 1278, 1910, 212, 19, 7, 3, 19, 25, 3, 193, 7, 40, 595, 6, 40, 7, 212, 25, 7, 25, 6, 25, 212, 595, 27, 146, 1333, 7, 25, 25, 1278, 25, 5, 57, 6, 7, 40, 595, 40, 7, 212, 25, 6, 25, 3, 25, 1278, 25, 5, 57, 7, 4, 27]"
source_code_029,4_01,1,137,0,[1531],"[209, 217, 209, 1532, 766, 18, 13, 780, 2, 2369, 31, 110, 217, 19, 1910, 1276, 478, 212, 19, 380, 212, 595, 110, 217, 19, 307, 380, 3, 19, 63, 3, 14, 19, 7, 5, 7, 380, 6, 212, 7, 212, 63, 307, 7, 63, 5, 63, 7, 57, 6, 63, 3, 63, 307, 63, 5, 57, 307, 7, 3, 7, 4, 307, 83, 840, 18, 110, 217, 19, 840, 1276, 478, 40, 1276, 478, 212, 110, 217, 19, 27, 110, 217, 19, 307, 1910, 212, 19, 7, 3, 19, 25, 3, 193, 7, 40, 595, 25, 212, 595, 6, 40, 7, 212, 25, 7, 25, 57, 6, 25, 3, 25, 307, 25, 5, 57, 7, 175, 6, 144, 425, 28, 485, 6, 25, 212, 595, 27, 146, 1333, 7, 25, 25, 307, 25, 5, 4, 27]"
source_code_030,3.5-turbo_00,1,86,0,[1534],"[18, 1279, 457, 458, 26, 989, 26, 7, 3, 26, 25, 3, 193, 7, 457, 24, 25, 458, 24, 6, 457, 7, 458, 25, 989, 146, 457, 7, 7, 57, 989, 146, 458, 25, 25, 193, 7, 457, 24, 989, 146, 457, 7, 7, 193, 25, 458, 24, 989, 146, 458, 25, 25, 4, 989, 155, 2, 18, 50, 2, 161, 17, 8, 457, 3, 12, 55, 2095, 8, 458, 55, 80, 763, 85, 42, 1279, 457, 458, 29, 3, 12, 55, 55, 80, 763, 2095]"
source_code_030,3.5-turbo_01,1,76,0,[1534],"[18, 1279, 457, 458, 8, 505, 26, 7, 3, 26, 25, 3, 193, 7, 457, 24, 25, 458, 24, 6, 457, 7, 458, 25, 505, 146, 457, 7, 7, 57, 505, 146, 458, 25, 25, 193, 7, 457, 24, 505, 146, 457, 7, 7, 193, 25, 458, 24, 505, 146, 458, 25, 25, 4, 505, 155, 161, 8, 457, 3, 12, 55, 2095, 8, 458, 55, 80, 763, 8, 244, 1279, 457, 458, 85, 42, 244]"
source_code_030,4-turbo_00,1,72,0,[1534],"[18, 1279, 457, 458, 8, 505, 26, 7, 3, 25, 3, 343, 205, 1127, 606, 20, 323, 2, 2766, 47, 227, 505, 193, 7, 457, 24, 25, 458, 24, 6, 457, 7, 458, 25, 505, 146, 457, 7, 7, 57, 505, 146, 458, 25, 25, 365, 663, 321, 22, 457, 148, 458, 193, 7, 457, 24, 505, 146, 457, 7, 7, 193, 25, 458, 24, 505, 146, 458, 25, 25, 4, 505]"
source_code_030,4-turbo_01,1,104,0,[1534],"[18, 1279, 457, 458, 26, 505, 31, 13, 513, 2, 244, 321, 26, 7, 3, 25, 3, 343, 229, 1127, 606, 20, 118, 2, 1787, 21, 321, 401, 171, 2083, 13, 2, 244, 31, 193, 7, 457, 24, 25, 458, 24, 6, 457, 7, 458, 25, 505, 146, 457, 7, 7, 57, 505, 146, 458, 25, 25, 365, 663, 321, 6, 144, 21, 457, 13, 244, 31, 193, 7, 457, 24, 505, 146, 457, 7, 7, 365, 663, 321, 6, 144, 21, 458, 13, 244, 31, 193, 25, 458, 24, 505, 146, 458, 25, 25, 4, 505, 4, 2, 244, 31, 268, 2767, 520]"
source_code_030,4_00,1,95,0,[1534],"[18, 1279, 767, 768, 131, 9, 56, 31, 13, 513, 244, 321, 26, 505, 390, 13, 950, 631, 21, 171, 289, 23, 123, 31, 26, 7, 3, 26, 25, 3, 270, 1329, 2370, 2371, 103, 321, 23, 1127, 606, 193, 7, 767, 24, 25, 768, 24, 6, 2370, 2371, 103, 321, 23, 767, 118, 663, 321, 23, 768, 148, 118, 289, 22, 767, 6, 553, 1787, 537, 171, 289, 23, 768, 6, 7, 767, 24, 25, 768, 24, 767, 7, 768, 25, 505, 146, 768, 25, 25, 57, 505, 146, 767, 7, 7, 4, 505]"
source_code_030,4_01,1,137,0,[1534],"[18, 1279, 767, 768, 6, 364, 21, 606, 28, 290, 4, 2, 907, 364, 6, 767, 24, 3, 4, 768, 6, 768, 24, 3, 4, 767, 8, 505, 26, 1804, 767, 3, 199, 289, 21, 199, 31, 26, 1535, 768, 3, 199, 289, 21, 630, 31, 26, 7, 5, 13, 950, 631, 21, 63, 23, 767, 26, 25, 5, 13, 950, 631, 21, 63, 23, 768, 343, 205, 606, 193, 1804, 1535, 412, 146, 22, 767, 6, 768, 28, 290, 148, 6, 171, 289, 23, 767, 28, 171, 289, 23, 768, 6, 1535, 1804, 1535, 505, 146, 1804, 1804, 767, 7, 242, 13, 322, 289, 7, 412, 146, 22, 768, 6, 767, 28, 290, 148, 171, 289, 23, 768, 171, 289, 23, 767, 57, 505, 146, 1535, 1535, 768, 25, 242, 13, 322, 289, 25, 4, 505]"
source_code_031,3.5-turbo_00,154,175,39,"[18, 990, 52, 8, 383, 193, 52, 24, 5, 26, 273, 74, 26, 731, 5, 14, 26, 7, 3, 7, 52, 24, 5, 7, 14, 26, 25, 7, 5, 25, 52, 24, 25, 8, 284, 991, 52, 7, 169, 52, 25, 169, 6, 284, 24, 3, 8, 732, 992, 284, 52, 7, 52, 25, 6, 732, 731, 731, 732, 273, 52, 7, 38, 52, 25, 38, 6, 273, 383, 146, 273, 52, 52, 173, 156, 156, 38, 273, 3, 156, 38, 273, 5, 57, 327, 4, 383, 18, 991, 993, 994, 4, 213, 778, 993, 173, 230, 994, 619, 230, 18, 992, 284, 523, 524, 8, 596, 284, 554, 70, 230, 4, 70, 523, 169, 230, 524, 169, 230, 3, 4, 596, 284, 24, 8, 52, 38, 395, 169, 301, 34, 111, 12, 38, 396, 169, 301, 80, 48, 55, 38, 1099, 169, 48, 34, 111, 34, 8, 733, 990, 52, 85, 42, 733]","[18, 2372, 52, 8, 733, 8, 1536, 52, 184, 9, 78, 8, 2373, 2096, 9, 8, 2374, 2096, 78, 4, 2374, 2373, 193, 1536, 24, 5, 8, 156, 1536, 1911, 8, 273, 2375, 156, 1536, 6, 273, 733, 146, 156, 38, 273, 38, 1536, 1215, 1536, 266, 273, 5, 4, 733, 18, 2375, 156, 52, 26, 273, 74, 26, 2097, 3, 14, 26, 2098, 21, 52, 8, 2099, 2376, 156, 2098, 6, 2099, 2097, 2097, 2099, 273, 2098, 4, 273, 18, 2376, 523, 524, 26, 284, 3, 26, 2100, 3, 14, 26, 230, 23, 523, 169, 6, 524, 169, 619, 230, 284, 2100, 427, 1912, 523, 169, 230, 524, 169, 230, 4, 284, 3, 3, 2100, 284, 18, 2096, 156, 8, 596, 213, 315, 156, 169, 554, 827, 957, 827, 957, 3, 8, 2101, 213, 778, 156, 169, 24, 4, 2101, 3, 3, 596, 2101, 8, 52, 38, 395, 169, 301, 34, 1913, 12, 38, 396, 169, 301, 80, 48, 55, 38, 1099, 169, 48, 34, 1913, 34, 8, 383, 2372, 52, 85, 42, 383]"
source_code_031,3.5-turbo_01,154,148,36,"[18, 990, 52, 8, 383, 193, 52, 24, 5, 26, 273, 74, 26, 731, 5, 14, 26, 7, 3, 7, 52, 24, 5, 7, 14, 26, 25, 7, 5, 25, 52, 24, 25, 8, 284, 991, 52, 7, 169, 52, 25, 169, 6, 284, 24, 3, 8, 732, 992, 284, 52, 7, 52, 25, 6, 732, 731, 731, 732, 273, 52, 7, 38, 52, 25, 38, 6, 273, 383, 146, 273, 52, 52, 173, 156, 156, 38, 273, 3, 156, 38, 273, 5, 57, 327, 4, 383, 18, 991, 993, 994, 4, 213, 778, 993, 173, 230, 994, 619, 230, 18, 992, 284, 523, 524, 8, 596, 284, 554, 70, 230, 4, 70, 523, 169, 230, 524, 169, 230, 3, 4, 596, 284, 24, 8, 52, 38, 395, 169, 301, 34, 111, 12, 38, 396, 169, 301, 80, 48, 55, 38, 1099, 169, 48, 34, 111, 34, 8, 733, 990, 52, 85, 42, 733]","[18, 1914, 52, 26, 733, 193, 52, 24, 5, 26, 273, 26, 2102, 3, 241, 2, 995, 50, 2, 2768, 176, 2377, 230, 249, 14, 26, 7, 3, 7, 52, 24, 5, 7, 14, 26, 25, 7, 5, 25, 52, 24, 25, 26, 284, 213, 778, 52, 7, 169, 173, 230, 52, 25, 169, 230, 900, 6, 284, 24, 3, 26, 596, 3, 284, 177, 230, 596, 427, 1912, 52, 7, 169, 230, 52, 25, 169, 230, 26, 1805, 596, 284, 24, 6, 1805, 2102, 273, 24, 3, 273, 52, 7, 38, 52, 25, 38, 2102, 1805, 258, 2, 2769, 52, 22, 2, 2770, 733, 146, 273, 52, 52, 173, 156, 156, 38, 273, 3, 156, 38, 273, 5, 4, 733, 8, 52, 38, 395, 169, 301, 34, 1913, 12, 38, 396, 169, 301, 80, 48, 55, 38, 1099, 169, 48, 34, 1913, 34, 85, 42, 1914, 52]"
